2026-05-27T15:34:49.912Z,ADDED,Gmail - Thanks for your order - Tim Bisson 4.pdf,bisson-expert
2026-05-27T15:40:15.334Z,ADDED,Gmail - Thanks for your order - Tim Bisson 5.pdf,bisson-expert
2026-05-27T15:41:12.157Z,ADDED,Gmail - Thanks for your order - Tim Bisson 6.pdf,bisson-expert
"2026-06-25 15 h 30","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Préparation au meeting GRO + Enregistrements ","","2026-06-25","desc: 'Préparation au meeting GRO + Enregistrements' -> 'Pré"
"2026-06-25 15 h 30","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Préparation au meeting GRO + Enregistrements GRO du passé","","2026-06-25","desc: 'Préparation au meeting GRO + Enregistrements GRO du p"
"2026-06-25 15 h 30","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Préparation au meeting GRO + Enregistrements GRO du passé","2","2026-06-25","hrs: '' -> '2'"
"2026-06-25 15 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Communications ","","2026-06-25",""
"2026-06-25 15 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","","2026-06-25","desc: 'Communications internes et externes ' -> 'Communicati"
"2026-06-25 15 h 34","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","0.5","2026-06-25","hrs: '0' -> '0.5'"
"2026-06-25 17 h 21","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Investigation Requis pour avoir ","","2026-06-25",""
"2026-06-25 17 h 22","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Investigation Requis pour avoir le nombre d'équipes par jour","","2026-06-25","desc: 'Investigation Requis pour avoir le nombre d'équipes p"
"2026-06-25 17 h 22","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Investigation Requis pour avoir le nombre d'équipes par jour","2","2026-06-25","hrs: '' -> '2'"
"2026-06-25 17 h 27","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Investigation Requis pour avoir le nombre d'équipes par jour","2.25","2026-06-25","hrs: '2.2' -> '2.25'"
"2026-06-25 17 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Planification de la solution Power BI pour ","","2026-06-25",""
"2026-06-25 17 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Planification de la solution Power BI pour le nombre d'équipes par jour","","2026-06-25","desc: 'Planification de la solution Power BI pour le nombre "
"2026-06-25 17 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Planification de la solution Power BI pour le nombre d'équipes par jour","1","2026-06-25","hrs: '' -> '1'"
"2026-06-25 18 h 41","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Tests sur données réelles - Nombre d'équipe par jour","","2026-06-25",""
"2026-06-25 18 h 41","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Tests sur données réelles - Nombre d'équipe par jour","1","2026-06-25","hrs: '' -> '1'"
"2026-06-25 20 h 29","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Tests sur données réelles - Nombre d'équipe par jour","2","2026-06-25","hrs: '1' -> '2'"
"2026-06-26 08 h 31","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Communications internes et externes","","2026-06-26",""
"2026-06-26 08 h 32","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","0.5","2026-06-26","hrs: '0' -> '0.5'"
"2026-06-30 09 h 13","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","","","2026-06-30",""
"2026-06-30 09 h 13","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Premiers ajustements Centre de Vente dans le CRM pour Mathieu - Transfert des co","","2026-06-30","desc: 'Premiers ajustements Centre de Vente dans le CRM pour"
"2026-06-30 09 h 14","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Premiers ajustements Centre de Vente dans le CRM pour Mathieu - Transfert des co","","2026-06-30","desc: 'Premiers ajustements Centre de Vente dans le CRM pour"
"2026-06-30 09 h 14","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Premiers ajustements Centre de Vente dans le CRM pour Mathieu - Transfert des co","","2026-06-29","date: '2026-06-30' -> '2026-06-29'"
"2026-06-30 09 h 14","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Communications internes et externes","","2026-06-30",""
"2026-06-30 09 h 14","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","0.5","2026-06-30","hrs: '0' -> '0.5'"
"2026-06-30 09 h 14","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","0.5","2026-06-29","date: '2026-06-02' -> '2026-06-29'"
"2026-06-30 09 h 15","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Premiers ajustements Centre de Vente dans le CRM pour Mathieu - Transfert des co","0.5","2026-06-29","hrs: '0' -> '0.5'"
"2026-06-30 09 h 15","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Premiers ajustements Centre de Vente dans le CRM pour Mathieu - Transfert des co","1.5","2026-06-29","hrs: '1' -> '1.5'"
"2026-06-30 09 h 15","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Power BI ","","2026-06-30",""
"2026-06-30 09 h 15","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Power BI - ","","2026-06-30","desc: 'Power BI - D' -> 'Power BI - '"
"2026-06-30 09 h 16","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Power BI - Tableau pour savoir le nombre d'équipes en activités par jour sur le ","","2026-06-30","desc: 'Power BI - Tableau pour savoir le nombre d'équipes en"
"2026-06-30 09 h 16","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Power BI - Tableau pour savoir le nombre d'équipes en activités par jour sur le ","4.5","2026-06-30","hrs: '4' -> '4.5'"
"2026-06-30 09 h 16","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Power BI - Tableau pour savoir le nombre d'équipes en activités par jour sur le ","4.5","2026-06-29","date: '2026-06-02' -> '2026-06-29'"
"2026-06-30 09 h 16","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Power BI - Tableau pour savoir le nombre d'équipes en activités par jour sur le ","5.5","2026-06-29","hrs: '5' -> '5.5'"
"2026-07-01 08 h 03","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Power BI - Tableau pour savoir le nombre d'équipes en activités par jour sur le ","6","2026-06-29","hrs: '' -> '6'"
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","","","2026-06-30",""
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Rencontre ","","2026-06-30","desc: 'Rencontre' -> 'Rencontre '"
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Rencontre données équipes par jour","","2026-06-30","desc: 'Rencontre données équipes par jour ' -> 'Rencontre do"
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Rencontre données équipes par jour avec Vincent + Julien","1","2026-06-30","desc: 'Rencontre données équipes par jour avec Vincent + Jul"
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","Communications internes et externes","","2026-06-16",""
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","0.75","2026-06-16","hrs: '0.7' -> '0.75'"
"2026-07-01 08 h 06","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Communications internes et externes","0.75","2026-06-30","date: '2026-06-03' -> '2026-06-30'"
"2026-07-01 08 h 08","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","","","2026-06-16",""
"2026-07-01 08 h 08","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Vérification des données + ","","2026-06-16","desc: 'Vérification des données +' -> 'Vérification des donn"
"2026-07-01 08 h 08","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Vérification des données + Tests sur nouveau dashboard rentabilité par jour","","2026-06-16","desc: 'Vérification des données + Tests sur nouveau dashboar"
"2026-07-01 08 h 09","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Vérification des données + Tests sur nouveau dashboard rentabilité par jour","3","2026-06-16","hrs: '' -> '3'"
"2026-07-01 08 h 09","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Vérification des données + Tests sur nouveau dashboard rentabilité par jour","3","2026-06-30","date: '2026-06-03' -> '2026-06-30'"
"2026-07-01 09 h 47","Bisson Expert","Facture 11","1–15 Juil. 2026","SUPPRESSION","","","2026-07-01",""
"2026-07-01 09 h 47","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","","","2026-06-30",""
"2026-07-01 09 h 47","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Création des nouveaux champs demandé","","2026-06-30","desc: 'Création des nouveaux champs demand' -> 'Création des"
"2026-07-01 09 h 47","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Création des nouveaux champs demandé par Mathieu pour ","","2026-06-30","desc: 'Création des nouveaux champs demandé par Mathieu pour"
"2026-07-01 09 h 48","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Création des nouveaux champs demandé par Mathieu pour CRM Développement des affa","","2026-06-30","desc: 'Création des nouveaux champs demandé par Mathieu pour"
"2026-07-01 09 h 48","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Création des nouveaux champs demandé par Mathieu pour CRM Développement des affa","2","2026-06-30","hrs: '' -> '2'"
"2026-07-02 09 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","AJOUT","","","2026-06-16",""
"2026-07-02 09 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","SUPPRESSION","","","2026-06-16",""
"2026-07-02 09 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","MODIFICATION","Création des nouveaux champs demandé par Mathieu pour CRM Développement des affa","2.5","2026-06-30","hrs: '2' -> '2.5'"
"2026-07-02 09 h 33","Bisson Expert","Facture 10","16–30 Juin. 2026","FACTURE GÉNÉRÉE","Bisson Expert - 06-30-2026 - Invoice 10.pdf","45.5","2 juillet 2026","5231.36"
"2026-07-02 09 h 34","Bisson Expert","Facture 10","16–30 Juin. 2026","FACTURE GÉNÉRÉE","Bisson Expert - 06-30-2026 - Invoice 10.pdf","45.5","2 juillet 2026","5231.36"
"2026-07-02 10 h 17","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Communications internes","","2026-07-02",""
"2026-07-02 10 h 17","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes","1","2026-07-02","hrs: '' -> '1'"
"2026-07-02 10 h 39","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes","1.25","2026-07-02","hrs: '1.2' -> '1.25'"
"2026-07-02 10 h 40","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes et externes","1.25","2026-07-02","desc: 'Communications internes et externe' -> 'Communication"
"2026-07-02 14 h 17","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Rencontre avec Vincent - Monday X ","","2026-07-02",""
"2026-07-02 14 h 18","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Vincent - Monday X Calcul Équipes par jour X ","","2026-07-02","desc: 'Rencontre avec Vincent - Monday X Calcul Équipes par "
"2026-07-02 14 h 18","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Vincent - Monday X Calcul Équipes par jour X Application Ramzi X ","","2026-07-02","desc: 'Rencontre avec Vincent - Monday X Calcul Équipes par "
"2026-07-02 14 h 18","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Vincent - Monday X Calcul Équipes par jour X Application Ramzi X ","","2026-07-02","desc: 'Rencontre avec Vincent - Monday X Calcul Équipes par "
"2026-07-02 14 h 18","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Vincent - Monday X Calcul Équipes par jour X Application Ramzi X ","0.5","2026-07-02","hrs: '0' -> '0.5'"
"2026-07-02 14 h 25","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Rencontre ","","2026-07-02",""
"2026-07-02 14 h 25","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre information Claude avec Mathieu","","2026-07-02","desc: 'Rencontre information Claude avec Mathieu ' -> 'Renco"
"2026-07-02 14 h 25","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre information Claude avec Mathieu","0.25","2026-07-02","hrs: '0.2' -> '0.25'"
"2026-07-02 14 h 25","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Tests sur données heures ","","2026-07-02",""
"2026-07-02 14 h 26","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Tests sur données heures basés sur la logique discuté avec Julien","","2026-07-02","desc: 'Tests sur données heures basés sur la logique discuté"
"2026-07-02 14 h 26","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Tests sur données heures basés sur la logique discuté avec Julien","1.5","2026-07-02","hrs: '1' -> '1.5'"
"2026-07-02 14 h 26","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Rencontre Azure. Dernier recap","0.25","2026-07-02",""
"2026-07-02 14 h 26","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","","","2026-07-02",""
"2026-07-02 14 h 28","Bisson Expert","Facture 11","1–15 Juil. 2026","SUPPRESSION","","","2026-07-02",""
"2026-07-02 14 h 28","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Tests sur données heures basés sur la logique discuté avec Julien","2.5","2026-07-02","hrs: '2' -> '2.5'"
"2026-07-03 13 h 05","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Rencontre avec Ramzi - Application ","","2026-07-03",""
"2026-07-03 13 h 05","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Ramzi - Application planification schédule","","2026-07-03","desc: 'Rencontre avec Ramzi - Application planification sché"
"2026-07-03 13 h 05","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Ramzi - Application planification schédule","0.5","2026-07-03","hrs: '0' -> '0.5'"
"2026-07-03 13 h 05","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Rencontre avec Ramzi - Application planification schédule","0.5","2026-07-02","date: '' -> '2026-07-02'"
"2026-07-03 13 h 05","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","","","2026-07-02",""
"2026-07-03 13 h 05","Bisson Expert","Facture 11","1–15 Juil. 2026","SUPPRESSION","","","2026-07-02",""
"2026-07-03 13 h 06","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Communications internes et externes","0.25","2026-07-03",""
"2026-07-03 13 h 07","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","","","2026-07-02",""
"2026-07-03 13 h 07","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Remplir document profil d'expert","0.25","2026-07-02","desc: 'Remplir document profil d'expert ' -> 'Remplir docume"
"2026-07-03 13 h 07","Bisson Expert","Facture 11","1–15 Juil. 2026","SUPPRESSION","Communications internes et externes","0.25","2026-07-03",""
"2026-07-06 09 h 39","Bisson Expert","Facture 11","1–15 Juil. 2026","SUPPRESSION","","","2026-07-03",""
"2026-07-06 09 h 43","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Communications internes et externes","","2026-07-06",""
"2026-07-06 09 h 43","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes et externes","0.5","2026-07-06","hrs: '0' -> '0.5'"
2026-07-06T17:46:30.173Z,ADDED,Receipt-2895-1480-1303.pdf,bisson-expert
"2026-07-06 16 h 09","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Intégration des nouvelles données WorkedDays de Julien dans le Power BI","","2026-07-06",""
"2026-07-06 16 h 09","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Intégration des nouvelles données WorkedDays de Julien dans le Power BI","2","2026-07-06","hrs: '' -> '2'"
"2026-07-06 16 h 09","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Test sur nouvelles données WordkedDays","","2026-07-06",""
"2026-07-06 16 h 09","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Test sur nouvelles données WordkedDays","1.5","2026-07-06","hrs: '1' -> '1.5'"
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Investigation des données et des résultats WorkedDays","","2026-07-06",""
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Investigation des données et des résultats WorkedDays","1.5","2026-07-06","hrs: '1' -> '1.5'"
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Lister questions à poser à Julien lors du meeting du ","","2026-07-06",""
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Lister questions à poser à Julien lors du meeting du 07-07-2026","","2026-07-06","desc: 'Lister questions à poser à Julien lors du meeting du "
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Lister questions à poser à Julien lors du meeting du 07-07-2026","0.5","2026-07-06","hrs: '0' -> '0.5'"
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","SUPPRESSION","","","2026-07-06",""
"2026-07-06 16 h 10","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes et externes","1","2026-07-06","hrs: '0.5' -> '1'"
"2026-07-06 16 h 11","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Test sur nouvelles données WordkedDays","2","2026-07-06","hrs: '1.5' -> '2'"
"2026-07-07 16 h 50","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Ajustements Power BI Équipes par jour","","2026-07-07",""
"2026-07-07 16 h 50","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Transfert données Smartsheet à Excel pour Myriam","","2026-07-07","desc: 'Transfert données Smartsheet à Excel pour Myria' -> '"
"2026-07-07 16 h 50","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Transfert données Smartsheet à Excel pour Myriam","1.5","2026-07-07","hrs: '1' -> '1.5'"
"2026-07-07 16 h 51","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Ajustements Vue ","","2026-07-07",""
"2026-07-07 16 h 51","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Ajustements Vue CRM pour Mathieu","","2026-07-07","desc: 'Ajustements Vue CRM pour Mathie' -> 'Ajustements Vue "
"2026-07-07 16 h 51","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Ajustements Vue CRM pour Mathieu","0.5","2026-07-07","hrs: '0' -> '0.5'"
"2026-07-07 16 h 51","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Profil d'expert + vidéo pour ","","2026-07-07",""
"2026-07-07 16 h 53","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Profil d'expert + vidéo pour ","0.25","2026-07-07","hrs: '0.2' -> '0.25'"
"2026-07-07 16 h 53","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Communications Internes et Externes","","2026-07-07",""
"2026-07-07 16 h 53","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications Internes et Externes","0.5","2026-07-07","hrs: '0' -> '0.5'"
"2026-07-07 16 h 53","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Ajustements et Tests pour Power BI ","","2026-07-07",""
"2026-07-07 16 h 54","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Ajustements et Tests pour Power BI - Équipes par jour","","2026-07-07","desc: 'Ajustements et Tests pour Power BI - Équipes par jou'"
"2026-07-07 16 h 54","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Ajustements et Tests pour Power BI - Équipes par jour","5.25","2026-07-07","hrs: '5.2' -> '5.25'"
"2026-07-08 09 h 19","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Rencontre Bonues Structure avec Julien","1","2026-07-08",""
"2026-07-08 09 h 19","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Test sur données sorties pour valider les calculs","","2026-07-08",""
"2026-07-08 09 h 19","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Test sur données sorties pour valider les calculs","1","2026-07-08","hrs: '' -> '1'"
"2026-07-08 10 h 04","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Communications internes et externes","","2026-07-08",""
"2026-07-08 10 h 04","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes et externes","0.5","2026-07-08","hrs: '0' -> '0.5'"
"2026-07-08 10 h 14","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Test sur données sorties pour valider les calculs","1.25","2026-07-08","hrs: '1.2' -> '1.25'"
"2026-07-09 08 h 01","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Tests sur nouvells données Julien pour Équipes par jour","","2026-07-09",""
"2026-07-09 08 h 01","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Tests sur nouvells données Julien pour Équipes par jour","0.5","2026-07-09","hrs: '0' -> '0.5'"
"2026-07-09 08 h 52","Bisson Expert","Facture 11","1–15 Juil. 2026","AJOUT","Communications internes et externes","","2026-07-09",""
"2026-07-09 08 h 52","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Communications internes et externes","0.5","2026-07-09","hrs: '0' -> '0.5'"
"2026-07-09 08 h 53","Bisson Expert","Facture 11","1–15 Juil. 2026","MODIFICATION","Tests sur nouvells données Julien pour Équipes par jour","0.75","2026-07-09","hrs: '0.7' -> '0.75'"
